com.samsung.shealth.rewards,6105031,4
is_visible,create_time,time_offset,program_id,end_time,device_type,title,exercise_type,exercise_session_id,deviceuuid,start_time,pkg_name,update_time,number_of_streak,datauuid,extra_data,controller_id,source_pkg_name
1,2019-09-27 10:34:00.844,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:34:00.844,,00e9d21f-2003-49bd-b118-8a20c39a4d0c,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-27 11:30:01.373,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 11:30:01.373,,249bf379-9d5c-482d-9ffc-c8fa84316252,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-10-26 07:23:29.185,UTC+0900,,2019-10-25 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-25 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:48.012,,ae2c541d-9b6e-45a7-be04-c50eb7ecdabf,"{""mTarget"":6000,""mValue"":15191}",tracker.pedometer,,
1,2019-09-27 13:16:14.641,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 13:16:14.641,,35a1cc5a-2abe-4f93-aaec-8330889f7f2e,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 05:04:38.377,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 05:04:38.377,,3aa379e7-37d4-4631-b895-165900c57c81,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-28 04:18:48.611,UTC+0900,,2019-10-27 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-27 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:48.111,,c97f0404-f825-4f69-b3bd-53652974e9ca,"{""mTarget"":6000,""mValue"":16150}",tracker.pedometer,,
1,2019-09-27 09:49:02.578,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:49:02.578,,b2e2758c-2f40-4736-a21e-1c5cbfafdcfe,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-31 04:21:03.567,UTC+0900,,2019-10-30 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-30 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:48.441,,79c166b1-b1ff-4bfb-89a2-fa6e166e8357,"{""mTarget"":6000,""mValue"":9987}",tracker.pedometer,,
1,2019-09-27 03:52:04.280,UTC+0900,,2019-09-24 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-30 06:25:34.164,,a2175472-f3af-40ef-a3af-5c9d50ca0e33,"{""mTarget"":6000,""mValue"":13973}",tracker.pedometer,,
1,2019-10-02 03:20:40.062,UTC+0900,,2019-10-01 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-01 15:00:00.000,com.sec.android.app.shealth,2019-10-07 15:00:00.890,,342b0b31-e2b7-497c-bce6-6119e4b7d215,"{""mTarget"":6000,""mValue"":18122}",tracker.pedometer,,
1,2019-09-28 09:20:48.523,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:20:48.523,,eb31ffb4-58aa-4342-9faf-03ba5639c322,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-11-02 03:24:01.069,UTC+0900,,2019-11-01 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-01 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:48.578,,ab390978-581a-4530-b23e-2bb53337426a,"{""mTarget"":6000,""mValue"":19023}",tracker.pedometer,,
1,2019-09-27 10:25:10.140,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:25:10.140,,a2f05fa9-3078-4221-8f7f-c3aee616c591,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 14:11:00.833,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:11:00.833,,ab47b398-5bfa-40a8-a458-622685ace057,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 10:51:28.330,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:51:28.330,,d85be3c3-74e9-4e3b-bbd4-67bb78de2708,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 04:26:29.327,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:26:29.327,,f0713d91-80cd-4332-9161-d750f06fdfbd,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 01:30:45.811,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 01:30:45.811,,ea545e9e-bdb5-4a61-83db-cb7bf4b1e3f1,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-27 14:46:05.128,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:46:05.128,,88a01210-3975-4cf8-8875-f3ae5891e022,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 08:57:50.775,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 08:57:50.775,,7050e602-0ede-455f-a701-12621569d1ad,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 09:16:28.327,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:16:28.327,,80222c81-82b5-415a-810c-599abde70d38,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-11-04 04:26:34.633,UTC+0900,,2019-11-03 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-03 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:48.652,,97ae6b67-c34e-4566-826f-ce36b18ffa63,"{""mTarget"":6000,""mValue"":12757}",tracker.pedometer,,
1,2019-09-27 14:42:00.875,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:42:00.875,,5beed175-b417-48c7-98ad-5b8a0877d12b,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-05 04:55:12.513,UTC+0900,,2019-10-04 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-04 15:00:00.000,com.sec.android.app.shealth,2019-10-10 15:00:00.775,,395c5527-2d9b-4641-b64d-2f88c8a999a5,"{""mTarget"":6000,""mValue"":13384}",tracker.pedometer,,
1,2019-09-27 09:36:28.486,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:36:28.486,,bb114be3-4be5-436c-9f99-aea8876de727,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 05:10:09.277,UTC+0900,,2019-09-20 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-20 15:00:00.000,com.sec.android.app.shealth,2019-09-27 05:10:09.277,,82f27c55-bf2f-4a72-b2f0-113e478a2143,"{""mTarget"":-1,""mValue"":5227}",tracker.pedometer,,
1,2019-10-07 04:21:38.308,UTC+0900,,2019-10-06 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-06 15:00:00.000,com.sec.android.app.shealth,2019-10-12 15:17:17.895,,4c29450f-191f-4b75-92a0-a1e39e6b16c6,"{""mTarget"":6000,""mValue"":14136}",tracker.pedometer,,
1,2019-09-27 09:01:53.758,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:01:53.758,,037da381-ea4d-43ae-a6d0-fc000e849a38,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 09:12:19.340,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:12:19.340,,18e07222-cae2-4405-8373-57d74ca0c7fc,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 14:20:48.587,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:20:48.587,,017ab9d3-b6fb-45da-bea3-ac474995c902,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 10:22:47.378,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:22:47.378,,e45a2b9c-4173-49bc-b2b7-5dd96edb2efe,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 10:09:28.401,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:09:28.401,,ce23d63f-a035-4d79-a519-d55e90883902,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-10 04:29:22.768,UTC+0900,,2019-10-09 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-09 15:00:00.000,com.sec.android.app.shealth,2019-10-15 15:00:02.283,,c8409ef7-530e-49a3-b38d-14cc5c1de933,"{""mTarget"":6000,""mValue"":8327}",tracker.pedometer,,
1,2019-09-27 14:38:06.988,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:38:06.988,,32d8ffea-e51a-4d2a-aa3d-0de2f8185581,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 10:13:17.561,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:13:17.561,,c52f98f7-1e6b-4f69-8f6a-c3bc5fdb2c6d,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-28 01:33:47.142,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 01:33:47.142,,08599184-5287-44c6-ae9f-f99859be4f14,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
0,2019-11-06 07:14:04.521,UTC+0900,,2019-11-06 07:14:04.490,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-06 07:14:04.490,com.sec.android.app.shealth,2019-11-07 05:50:00.672,,01a7f5dd-e6fc-45a3-be5c-e7408aea9435,"{""mIsCompleted"":false,""mValue"":154,""mValue2"":60}",goal.activity,,
1,2019-09-27 10:28:47.345,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:28:47.345,,af52a1ed-523e-4225-8a70-15f67957a779,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 04:21:33.334,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:21:33.334,,60bcc02f-cc33-46e5-b955-530409f91073,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-12 05:44:30.652,UTC+0900,,2019-10-11 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-11 15:00:00.000,com.sec.android.app.shealth,2019-10-17 15:00:01.622,,5f23d76c-b00b-45ab-9431-5c75287c54e1,"{""mTarget"":6000,""mValue"":13263}",tracker.pedometer,,
1,2019-09-28 09:11:25.736,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:11:25.736,,70529b0e-ca6b-4423-9f69-908d61e76623,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-27 10:45:11.741,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:45:11.741,,ca82e527-5198-4576-a713-61f9f2b2170b,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-10-14 04:21:38.591,UTC+0900,,2019-10-13 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-13 15:00:00.000,com.sec.android.app.shealth,2019-10-19 15:00:01.134,,c966fd8b-5fa0-471e-8c7d-b734442b1b03,"{""mTarget"":6000,""mValue"":15798}",tracker.pedometer,,
1,2019-09-27 11:04:40.863,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 11:04:40.863,,2ad99ffa-867f-4296-947e-955728dabd43,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 05:06:08.501,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 05:06:08.501,,dc82f656-96f0-4cec-8132-3199ca4a435f,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 07:44:25.823,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 07:44:25.823,,dae333a1-bdde-4c34-8c58-18ceb948bb77,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 09:32:10.307,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:32:10.307,,f5dd1710-8d0e-40c6-a5b8-42a61372a280,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-16 06:17:44.560,UTC+0900,,2019-10-15 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-15 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:45.929,,7b851e91-8fb1-439f-bc8c-406b3d7329ec,"{""mTarget"":6000,""mValue"":10406}",tracker.pedometer,,
1,2019-09-27 08:51:09.382,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 08:51:09.382,,e79fc9a5-3dd7-4d90-a0fc-9402236dd799,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 09:45:27.334,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 09:45:27.334,,a85f9589-1796-4318-b8b6-dc457d345a84,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 13:19:58.651,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 13:19:58.651,,d2956137-d1a0-48b9-91ee-df2f8e4a88bd,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-18 03:49:24.562,UTC+0900,,2019-10-17 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-17 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:45.905,,8e2a5961-730e-4ac3-a204-fea8a639a9e6,"{""mTarget"":6000,""mValue"":10868}",tracker.pedometer,,
0,2019-11-08 09:59:32.483,UTC+0900,,2019-11-08 09:59:32.454,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-08 09:59:32.454,com.sec.android.app.shealth,2019-11-09 05:07:11.423,,b0741d07-3fe3-415f-ab6c-bc99930f49ca,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",goal.activity,,
1,2019-09-27 14:26:27.563,UTC+0900,,2019-09-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-24 15:00:00.000,com.sec.android.app.shealth,2019-09-27 14:26:27.563,,9cea7047-577e-49e3-adb4-f49557b753bc,"{""mTarget"":-1,""mValue"":13973}",tracker.pedometer,,
1,2019-09-28 09:11:25.600,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 09:11:25.600,,be8bff34-c4ea-457d-b29c-6a0a95785dd0,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 07:16:29.482,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 07:16:29.482,,4b77dbcf-8008-44e1-a24d-bd49ddae39fa,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 07:21:57.397,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 07:21:57.397,,733b0dda-51c4-4ba2-8622-a1c027ff81b8,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-20 09:07:15.074,UTC+0900,,2019-10-19 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-19 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:46.014,,eabb1cd6-7f83-4af4-beed-da5063c3faf5,"{""mTarget"":6000,""mValue"":6290}",tracker.pedometer,,
1,2019-10-04 03:27:25.217,UTC+0900,,2019-10-03 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-03 15:00:00.000,com.sec.android.app.shealth,2019-10-09 15:00:01.861,,20186ab9-668e-406e-819e-4fecf53cb297,"{""mTarget"":6000,""mValue"":14188}",tracker.pedometer,,
1,2019-09-28 00:19:52.341,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 00:19:52.341,,4829b583-bf94-40df-8ff1-487622846d3c,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-27 10:36:28.271,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 10:36:28.271,,5aa36f55-55e0-4012-acb9-10436d84f822,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-28 08:32:18.533,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-28 08:32:18.533,,062a825e-2786-4e2b-8e3c-9350f9be9e91,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-11-09 12:14:06.682,UTC+0900,,2019-11-09 12:14:06.526,,goal_activity_reward_most_active_day,,,CHxXcBbd2u,2019-11-09 14:35:15.696,com.sec.android.app.shealth,2019-11-09 14:35:15.806,,27d961eb-927f-4cc8-9524-14b3bfef0948,"{""mIsCompleted"":false,""mValue"":208,""mValue2"":0}",goal.activity,,
1,2019-10-22 08:25:20.780,UTC+0900,,2019-10-21 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-21 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:46.035,,349dcc1c-b2e0-4e9b-a523-5c5756ef9fbb,"{""mTarget"":6000,""mValue"":10109}",tracker.pedometer,,
1,2019-11-10 15:37:31.039,UTC+0900,,2019-11-05 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-05 15:00:00.000,com.sec.android.app.shealth,2019-11-10 15:37:31.039,,e547ec54-90db-443d-ad7b-edd12ce393c2,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
0,2019-10-06 06:37:49.482,UTC+0900,,2019-10-06 06:37:49.471,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-10-06 06:37:49.471,com.sec.android.app.shealth,2019-10-07 04:29:11.696,,c880b4ac-edac-4845-95b7-e2067dbe4f97,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",goal.activity,,
1,2019-09-27 04:27:01.362,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 04:27:01.362,,ef67dea0-9868-4cba-8dd2-fc108f6fc49e,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-10-24 05:51:41.521,UTC+0900,,2019-10-23 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-23 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:46.060,,8634ecda-39bd-49c7-8ad3-454f210f95b0,"{""mTarget"":6000,""mValue"":13317}",tracker.pedometer,,
1,2019-11-11 04:20:32.705,UTC+0900,,2019-11-10 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-10 15:00:00.000,com.sec.android.app.shealth,2019-11-16 15:01:00.704,,90f9adf0-00e3-4231-bf45-2c892630016d,"{""mTarget"":6000,""mValue"":14642}",tracker.pedometer,,
1,2019-10-26 07:20:57.160,UTC+0900,,2019-10-25 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-25 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:46.189,,7b338990-55e1-4b5f-9b8b-90321cc938a4,"{""mTarget"":6000,""mValue"":15191}",tracker.pedometer,,
1,2019-09-28 00:24:51.359,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 00:24:51.359,,a8690eda-6165-448f-9c5a-bd3f334e2e5a,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-10-09 08:48:43.029,UTC+0900,,2019-10-08 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-08 15:00:00.000,com.sec.android.app.shealth,2019-10-14 15:00:02.374,,f5eb855a-ae9c-43a3-9669-151ad3b6db21,"{""mTarget"":6000,""mValue"":8077}",tracker.pedometer,,
0,2019-11-12 08:31:41.368,UTC+0900,,2019-11-12 08:31:41.264,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-12 08:31:41.264,com.sec.android.app.shealth,2019-11-13 04:35:22.520,,370ddaef-156e-4995-b61e-3850690789ff,"{""mIsCompleted"":false,""mValue"":104,""mValue2"":60}",goal.activity,,
1,2019-09-27 13:56:28.466,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-27 13:56:28.466,,f8bc97c6-5bca-4425-8f9a-8b05f135c794,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
1,2019-09-27 03:52:04.587,UTC+0900,,2019-09-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-22 15:00:00.000,com.sec.android.app.shealth,2019-09-27 03:52:04.587,,6fe27813-c681-4c2e-b7fb-634feba52732,"{""mTarget"":-1,""mValue"":16578}",tracker.pedometer,,
1,2019-09-28 08:29:09.977,UTC+0900,,2019-09-21 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-09-21 15:00:00.000,com.sec.android.app.shealth,2019-09-28 08:29:09.977,,6abac186-f93d-404f-b61e-06c7347b596e,"{""mTarget"":-1,""mValue"":13881}",tracker.pedometer,,
0,2019-10-11 08:06:43.289,UTC+0900,,2019-10-11 08:06:43.276,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-10-11 08:06:43.276,com.sec.android.app.shealth,2019-10-12 06:13:20.353,,d69e62af-17f4-4d2b-b348-2426dbe7f1e8,"{""mIsCompleted"":false,""mValue"":118,""mValue2"":60}",goal.activity,,
1,2019-10-28 04:18:47.857,UTC+0900,,2019-10-27 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-10-27 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:46.236,,6f240603-355b-4bcc-809a-546af3bfd4e8,"{""mTarget"":6000,""mValue"":16150}",tracker.pedometer,,
