com.samsung.shealth.tracker.pedometer_step_count,6105031,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
23380,0,4,46,1593314102174,35.72,UTC+0900,,46,1593314040000,1.5277778,CHxXcBbd2u,1593313980000,com.sec.android.app.shealth,1593314102174,efd81784-0e76-4b65-9247-89e0a35a6a71,1.6,,
45390,0,4,46,1593042639098,60.379997,UTC+0900,,102,1593042660000,1.3302356,CHxXcBbd2u,1593042600000,com.sec.android.app.shealth,1593042739975,d66a7720-d9e0-40cb-b2c1-b94fc12b3edf,5.54,,
6978,0,4,14,1593161701579,11.05,UTC+0900,,14,1593161640000,1.5833334,CHxXcBbd2u,1593161580000,com.sec.android.app.shealth,1593161701579,ad331276-9327-49f2-8162-9b2a0168c3af,0.45,,
60000,0,4,133,1592780036233,105.37,UTC+0900,,133,1592779920000,1.7561667,CHxXcBbd2u,1592779860000,com.sec.android.app.shealth,1592780036233,cb71b481-1624-419e-bfc0-d8104b62a24c,3.99,,
21407,0,4,44,1593314102213,34.49,UTC+0900,,44,1593314100000,1.6111112,CHxXcBbd2u,1593314040000,com.sec.android.app.shealth,1593314102213,a6052178-2280-498a-b6f6-09d976afdbcf,1.43,,
40990,0,4,38,1593042740013,58.07,UTC+0900,,102,1593042720000,1.4166666,CHxXcBbd2u,1593042660000,com.sec.android.app.shealth,1593042740013,3e8ed4a6-7589-4ee9-863f-c4179726bb6d,5.67,,
10397,0,4,21,1593161701651,17.04,UTC+0900,,21,1593161700000,1.6388891,CHxXcBbd2u,1593161640000,com.sec.android.app.shealth,1593161701651,b3dea469-4bbc-4474-9ff8-e0ec0923db41,0.7,,
51273,0,4,77,1592781360055,84.810005,UTC+0900,,119,1592781420000,1.6540854,CHxXcBbd2u,1592781360000,com.sec.android.app.shealth,1592781419680,f221663f-dedb-4393-ba50-8a735d377882,4.1399994,,
55886,0,4,116,1593314123350,91.80003,UTC+0900,,116,1593314160000,1.642608,CHxXcBbd2u,1593314100000,com.sec.android.app.shealth,1593314159347,80a2a852-5fc1-4843-8efd-8fbbe9aaf899,3.479998,,
43649,0,4,43,1593042740017,61.88,UTC+0900,,107,1593042780000,1.4176614,CHxXcBbd2u,1593042720000,com.sec.android.app.shealth,1593042846135,3e47f06b-ce00-460c-a25d-6ece1a86f0fc,6.95,,
35272,0,4,73,1593162930556,56.940006,UTC+0900,,73,1593162960000,1.6142687,CHxXcBbd2u,1593162900000,com.sec.android.app.shealth,1593162949468,1e6dd6e7-c77b-45c3-a5e9-fa3630391a5a,2.279999,,
15887,0,4,33,1592781721613,25.870007,UTC+0900,,33,1592781780000,1.6283406,CHxXcBbd2u,1592781720000,com.sec.android.app.shealth,1592781748703,21649191-73f6-4046-bd4b-bc452b7bf8c7,1.0199995,,
55920,0,4,109,1593314160111,96.29007,UTC+0900,,126,1593314220000,1.7219254,CHxXcBbd2u,1593314160000,com.sec.android.app.shealth,1593314219890,940b6915-e633-4894-ac87-3e06bbbc84ac,3.789997,,
46030,0,4,52,1593042846151,65.21,UTC+0900,,119,1593042840000,1.4166666,CHxXcBbd2u,1593042780000,com.sec.android.app.shealth,1593042846151,b93b310a-3640-41f1-92ce-0c777143c55a,7.37,,
56149,0,4,108,1593162968217,83.43996,UTC+0900,,108,1593163020000,1.4860444,CHxXcBbd2u,1593162960000,com.sec.android.app.shealth,1593163019644,d0156013-119c-459f-b3d8-dc8e66fe32f7,3.6299975,,
3190,0,4,6,1592783765338,7.8,UTC+0900,,6,1592783820000,2.4444444,CHxXcBbd2u,1592783760000,com.sec.android.app.shealth,1592783765338,6621fa94-8a02-4ad3-aa08-4130bd4f9bee,0.54,,
55323,0,4,106,1593314220419,91.880135,UTC+0900,,120,1593314280000,1.6607826,CHxXcBbd2u,1593314220000,com.sec.android.app.shealth,1593314279693,90c55696-6e56-4408-9ba9-a8761e3442cd,4.049997,,
54406,0,4,89,1593042846167,78.96,UTC+0900,,104,1593042900000,1.4513059,CHxXcBbd2u,1593042840000,com.sec.android.app.shealth,1593043181899,8a464a6d-e9f3-49a0-9489-c685203600a5,4.2599998,,
55435,0,4,108,1593163020199,83.839935,UTC+0900,,108,1593163080000,1.5123861,CHxXcBbd2u,1593163020000,com.sec.android.app.shealth,1593164102535,08264996-52c2-467b-9f5c-6ada93689f49,3.5299976,,
58058,0,4,114,1592796913923,88.7,UTC+0900,,114,1592796360000,1.5277778,CHxXcBbd2u,1592796300000,com.sec.android.app.shealth,1592796913923,2b856020-4fdf-4040-9e1a-b91c3c88dd51,3.42,,
48303,0,4,91,1593164355511,71.750015,UTC+0900,,91,1593164400000,1.4853979,CHxXcBbd2u,1593164340000,com.sec.android.app.shealth,1593164399942,c2b912fd-6619-4fd2-b8bd-aaec72bea818,3.1499982,,
7328,0,4,15,1592796914131,12.01,UTC+0900,,15,1592796780000,1.6388888,CHxXcBbd2u,1592796720000,com.sec.android.app.shealth,1592796914131,5f050eba-49d2-4388-930b-337bfab90549,0.48,,
44869,0,4,95,1593314280083,75.12,UTC+0900,,95,1593314340000,1.6741973,CHxXcBbd2u,1593314280000,com.sec.android.app.shealth,1593314339563,b0e65bba-e61f-412a-a42a-1a73f636adc5,2.9399984,,
21253,0,4,31,1593043181931,31.88,UTC+0900,,45,1593042960000,1.5,CHxXcBbd2u,1593042900000,com.sec.android.app.shealth,1593043181931,8ef39199-34fd-43fe-a52a-092c2664d851,2.07,,
31969,0,4,67,1593164401341,53.460003,UTC+0900,,67,1593164460000,1.6722274,CHxXcBbd2u,1593164400000,com.sec.android.app.shealth,1593164640846,3c1e82fa-fd1d-4ea7-9085-fc217e61893a,2.15,,
20749,0,4,25,1592798102027,25.36,UTC+0900,,37,1592797920000,1.2222222,CHxXcBbd2u,1592797860000,com.sec.android.app.shealth,1592798102027,530460d9-50f2-4916-9724-c9e8343099c5,1.84,,
21784,0,4,46,1593314340269,36.510014,UTC+0900,,46,1593314400000,1.6759273,CHxXcBbd2u,1593314340000,com.sec.android.app.shealth,1593314419667,48a89601-b2d9-45d5-907e-6e85f328962a,1.3899992,,
4537,0,4,9,1593055987247,7.31,UTC+0900,,9,1593055920000,1.6111112,CHxXcBbd2u,1593055860000,com.sec.android.app.shealth,1593055987247,39d74bcb-3a25-4a49-a52b-e5c60d5907a2,0.3,,
27400,0,4,59,1593164640854,47.19,UTC+0900,,59,1593164520000,1.7222222,CHxXcBbd2u,1593164460000,com.sec.android.app.shealth,1593164640854,64e5b4df-a4a4-43d3-8100-7be7d15ab840,1.77,,
23693,0,4,48,1592800070908,37.370003,UTC+0900,,48,1592800080000,1.5772064,CHxXcBbd2u,1592800020000,com.sec.android.app.shealth,1592800524825,3aa7c71f-0ffd-4cfa-9c5b-0ca9c6e17508,1.5399998,,
17962,5,4,28,1593314600318,33.93,UTC+0900,,33,1593314580000,1.8888888,CHxXcBbd2u,1593314520000,com.sec.android.app.shealth,1593314600318,8deafaa8-04ff-482a-9610-6658e7496dfa,2.02,,
10137,0,4,22,1593055987281,17.74,UTC+0900,,22,1593055980000,1.75,CHxXcBbd2u,1593055920000,com.sec.android.app.shealth,1593055987281,54750d9d-8bc0-4b21-bb1b-bd484603b783,0.75,,
29500,0,4,59,1593083537916,45.89,UTC+0900,,59,1593083340000,1.5555556,CHxXcBbd2u,1593083280000,com.sec.android.app.shealth,1593083537916,a33438ab-59ab-47de-b2a5-f949f2ec6da4,1.82,,
3857,0,4,8,1593164661749,6.4000006,UTC+0900,,8,1593164700000,1.658957,CHxXcBbd2u,1593164640000,com.sec.android.app.shealth,1593164663260,86339258-0de7-4dd2-9ba6-138a07907643,0.26,,
3055,0,4,8,1592807892978,7.3,UTC+0900,,8,1592807880000,2.3888888,CHxXcBbd2u,1592807820000,com.sec.android.app.shealth,1592807892978,da9bf99c-1cdc-4ea0-bb27-8d38db547f0d,0.29,,
46748,0,4,96,1593314600370,75.97,UTC+0900,,96,1593314640000,1.6250678,CHxXcBbd2u,1593314580000,com.sec.android.app.shealth,1593314811271,8291dc41-6589-4888-beb6-8784aac47741,2.979999,,
4690,0,4,7,1593167710541,5.4,UTC+0900,,7,1593167760000,1.1513813,CHxXcBbd2u,1593167700000,com.sec.android.app.shealth,1593167711056,eef182ef-e1bd-4a21-ad12-c61ce8a8b931,0.24,,
15677,0,4,25,1592813106614,18.29,UTC+0900,,25,1592812920000,1.1666666,CHxXcBbd2u,1592812860000,com.sec.android.app.shealth,1592813106614,3427e4f6-4a63-44c7-9518-4b97d1b12b1b,0.97,,
24134,0,4,45,1593314811329,34.19,UTC+0900,,45,1593314700000,1.4166666,CHxXcBbd2u,1593314640000,com.sec.android.app.shealth,1593314811329,dc96691d-a105-4387-8850-ad29b26427e6,1.52,,
2173,0,4,6,1593170278731,4.95,UTC+0900,,6,1593170280000,2.2777777,CHxXcBbd2u,1593170220000,com.sec.android.app.shealth,1593170278731,13c80aaa-8992-4433-9bf6-3f369223f760,0.2,,
4184,0,4,8,1592813713235,6.16,UTC+0900,,8,1592813580000,1.4722221,CHxXcBbd2u,1592813520000,com.sec.android.app.shealth,1592813713235,f0a5adfb-e11f-4efa-93cd-e725813c1282,0.27,,
19297,0,4,34,1593314811375,25.73,UTC+0900,,34,1593314760000,1.3333334,CHxXcBbd2u,1593314700000,com.sec.android.app.shealth,1593314811375,1796473c-23cd-4fcf-a367-5bc8b0dc158b,1.26,,
27484,0,4,51,1593055998872,39.46,UTC+0900,,51,1593056040000,1.4357405,CHxXcBbd2u,1593055980000,com.sec.android.app.shealth,1593056101913,59246b19-a440-47f6-a3a5-f1902e801268,1.9199997,,
3298,0,4,9,1593170328131,7.3999996,UTC+0900,,9,1593170340000,2.2431717,CHxXcBbd2u,1593170280000,com.sec.android.app.shealth,1593170329828,fcc46128-400e-4233-963a-b012ed8c604f,0.29,,
11560,0,4,22,1592820504229,17.02,UTC+0900,,22,1592820420000,1.4722222,CHxXcBbd2u,1592820360000,com.sec.android.app.shealth,1592820504229,a2c26cce-0e11-4db2-a52c-a528fcddda86,0.72,,
13158,0,4,25,1593315240233,21.2,UTC+0900,,25,1593314880000,1.6111112,CHxXcBbd2u,1593314820000,com.sec.android.app.shealth,1593315240233,b81df481-104c-463f-90e4-bd96d43e39b8,1.06,,
1585,0,4,6,1593170350104,11.01,UTC+0900,,6,1593170400000,6.9444447,CHxXcBbd2u,1593170340000,com.sec.android.app.shealth,1593170350104,3fc8a9ed-0120-477e-b259-f3669f6d3c5d,0.75,,
28441,0,4,4,1592820765053,44.84998,UTC+0900,,107,1592820780000,1.5769312,CHxXcBbd2u,1592820720000,com.sec.android.app.shealth,1592820779677,f1c9556c-aa2a-4174-a2f8-9818e09416df,3.209999,,
39541,0,4,71,1593315240265,53.82,UTC+0900,,71,1593314940000,1.3611112,CHxXcBbd2u,1593314880000,com.sec.android.app.shealth,1593315240265,6d0fd68b-7151-45fb-8ff6-bcfdd7db3769,2.63,,
5586,0,4,11,1593056101947,8.69,UTC+0900,,11,1593056100000,1.5555556,CHxXcBbd2u,1593056040000,com.sec.android.app.shealth,1593056101947,46168758-9d51-4311-b18c-2850bd84e853,0.38,,
60000,0,4,122,1593083537932,94.43,UTC+0900,,122,1593083400000,1.5738335,CHxXcBbd2u,1593083340000,com.sec.android.app.shealth,1593083537932,6544cdb8-6cac-4632-8ce6-bcf57702b61d,4.0,,
6395,0,4,14,1593170710612,11.37,UTC+0900,,14,1593170580000,1.7777778,CHxXcBbd2u,1593170520000,com.sec.android.app.shealth,1593170710612,93effe84-e5ea-4c5d-aa09-cc6055918689,0.45,,
53994,0,4,117,1592822226073,93.55004,UTC+0900,,117,1592822280000,1.732593,CHxXcBbd2u,1592822220000,com.sec.android.app.shealth,1592822279742,f4d3f0a4-5820-4c2e-9905-f362a7dcae66,3.549997,,
11153,0,4,21,1593315240299,16.42,UTC+0900,,21,1593315000000,1.4722222,CHxXcBbd2u,1593314940000,com.sec.android.app.shealth,1593315240299,227faa5d-e961-4ad7-995c-cfcfe12cecf8,0.7,,
43810,21,4,77,1593056258437,83.97,UTC+0900,,98,1593056160000,1.9166666,CHxXcBbd2u,1593056100000,com.sec.android.app.shealth,1593056258437,5cb144c0-a949-49b7-8020-7a732612a337,4.48,,
50890,0,4,100,1593170710642,77.75,UTC+0900,,100,1593170640000,1.5277778,CHxXcBbd2u,1593170580000,com.sec.android.app.shealth,1593170710642,ef427aa0-ba93-4989-a6c0-ac9219e6a5f6,3.24,,
42825,0,4,78,1592825360623,59.48,UTC+0900,,78,1592824920000,1.3888888,CHxXcBbd2u,1592824860000,com.sec.android.app.shealth,1592825360623,1044bf35-003a-45fd-bed7-f336490091cf,2.69,,
9244,0,4,18,1593315240320,14.38,UTC+0900,,18,1593315180000,1.5555556,CHxXcBbd2u,1593315120000,com.sec.android.app.shealth,1593315240320,0a468be3-0f8f-45c7-81f5-f152889028b9,0.61,,
50210,0,4,78,1593056258479,79.5,UTC+0900,,119,1593056220000,1.5833334,CHxXcBbd2u,1593056160000,com.sec.android.app.shealth,1593056258479,b1290fb7-a8cd-4ac2-8b22-25b2bd7db4e3,3.92,,
53248,0,4,88,1593170710660,85.79,UTC+0900,,111,1593170700000,1.6111112,CHxXcBbd2u,1593170640000,com.sec.android.app.shealth,1593170710660,ad942a1e-7f41-4ef7-9ac6-4bcfbea5f4f7,3.45,,
27957,0,4,53,1592825360767,41.16,UTC+0900,,53,1592825280000,1.4722222,CHxXcBbd2u,1592825220000,com.sec.android.app.shealth,1592825360767,0a86c7a2-ee40-4195-885a-22fb2134f62e,1.74,,
39352,0,4,82,1593315240340,66.68,UTC+0900,,82,1593315240000,1.6944444,CHxXcBbd2u,1593315180000,com.sec.android.app.shealth,1593315240340,1b1e76f5-f391-4db0-9e09-5cd0218147f7,2.76,,
57889,0,4,117,1593056258544,92.079994,UTC+0900,,117,1593056280000,1.5906044,CHxXcBbd2u,1593056220000,com.sec.android.app.shealth,1593056294879,6c0a5d4c-610e-430b-9c6d-4f7b72220fa8,3.9399998,,
54961,0,4,111,1593170710690,87.07001,UTC+0900,,111,1593170760000,1.5842011,CHxXcBbd2u,1593170700000,com.sec.android.app.shealth,1593171033565,8f188dfe-327b-460f-8762-ed74861eacbd,3.469999,,
53496,0,4,107,1592828348908,81.46998,UTC+0900,,105,1592828400000,1.5229167,CHxXcBbd2u,1592828340000,com.sec.android.app.shealth,1592828400874,fc9b6682-dd4b-4504-8c4e-7337fc40ad28,3.159998,,
16355,1,4,39,1593315240682,33.789997,UTC+0900,,40,1593315300000,2.0659912,CHxXcBbd2u,1593315240000,com.sec.android.app.shealth,1593315305326,df63bb59-43b9-4454-a738-b37f16b7f88d,1.4399999,,
46083,0,4,91,1593056294900,70.94,UTC+0900,,91,1593056340000,1.5393773,CHxXcBbd2u,1593056280000,com.sec.android.app.shealth,1593056344885,e8e1185e-2e0a-461b-a341-b1d5dedd6ccf,3.4199998,,
46106,1,4,86,1593083537945,69.16,UTC+0900,,87,1593083460000,1.5,CHxXcBbd2u,1593083400000,com.sec.android.app.shealth,1593083537945,3ad282b0-c711-4e11-b2f9-4d0ea030ceeb,3.09,,
59375,0,4,123,1593171033592,97.31,UTC+0900,,123,1593170820000,1.6388888,CHxXcBbd2u,1593170760000,com.sec.android.app.shealth,1593171033592,67664558-b3f1-496a-9e46-828d738f7419,3.69,,
13877,0,4,25,1592828743493,18.990002,UTC+0900,,25,1592828760000,1.3684248,CHxXcBbd2u,1592828700000,com.sec.android.app.shealth,1592828745510,d3a00538-ee80-4338-8c3e-77ab60ab0b74,0.90999997,,
22399,0,4,41,1593315740856,33.6,UTC+0900,,41,1593315420000,1.5,CHxXcBbd2u,1593315360000,com.sec.android.app.shealth,1593315740856,f90937a9-d1bb-4bb7-a82c-381ecfe86f45,1.65,,
4736,0,4,6,1593056376755,4.21,UTC+0900,,6,1593056400000,0.8888889,CHxXcBbd2u,1593056340000,com.sec.android.app.shealth,1593056376755,e438ff0b-aabc-41b2-a072-2f03b81e29c3,0.22,,
60000,0,4,123,1593171033609,96.67,UTC+0900,,123,1593170880000,1.6111667,CHxXcBbd2u,1593170820000,com.sec.android.app.shealth,1593171033609,6a357b3c-c768-4591-8ef3-6dbaf89c4a8a,3.69,,
60000,0,4,118,1592833211804,91.05,UTC+0900,,118,1592833260000,1.5175002,CHxXcBbd2u,1592833200000,com.sec.android.app.shealth,1592833282883,8762161b-5f94-49bb-bce2-236b1a04d78a,3.6299999,,
26060,0,4,54,1593315740875,42.71,UTC+0900,,54,1593315480000,1.6388888,CHxXcBbd2u,1593315420000,com.sec.android.app.shealth,1593315740875,88b6d198-afb2-4993-a118-772dc243eefe,1.69,,
5115,0,4,9,1593056495874,6.82,UTC+0900,,9,1593056460000,1.3333334,CHxXcBbd2u,1593056400000,com.sec.android.app.shealth,1593056495874,9654eff5-23e3-44f2-84d5-e8629ce5c6e2,0.33,,
60000,0,4,121,1593171033626,94.08,UTC+0900,,121,1593170940000,1.5680001,CHxXcBbd2u,1593170880000,com.sec.android.app.shealth,1593171033626,61f2409a-bba9-45c8-93a5-45afbebd70a0,3.69,,
25802,0,4,47,1593342275699,36.010017,UTC+0900,,47,1593342300000,1.3955948,CHxXcBbd2u,1593342240000,com.sec.android.app.shealth,1593342299645,b5e7b552-84d4-4b7f-878c-1003e342e20e,1.5799993,,
26506,3,4,53,1593315740896,45.65,UTC+0900,,56,1593315600000,1.7222222,CHxXcBbd2u,1593315540000,com.sec.android.app.shealth,1593315740896,4245be92-bb3c-4533-b35f-e3366c7f477e,1.87,,
8753,0,4,17,1593056495894,13.13,UTC+0900,,17,1593056520000,1.5,CHxXcBbd2u,1593056460000,com.sec.android.app.shealth,1593056495894,f178e589-31c1-4c4d-a629-6e302e54cc58,0.63,,
60000,0,4,105,1593171033641,89.38,UTC+0900,,121,1593171000000,1.4896666,CHxXcBbd2u,1593170940000,com.sec.android.app.shealth,1593171033641,b47226fd-3426-4be4-9f03-79badd93c615,4.15,,
55550,0,4,108,1593342300141,83.92991,UTC+0900,,108,1593342360000,1.5108875,CHxXcBbd2u,1593342300000,com.sec.android.app.shealth,1593342359872,8e04cd73-768b-462c-af1a-edd7365feac2,3.2399974,,
60000,0,4,132,1593315740926,104.61,UTC+0900,,132,1593315660000,1.7435,CHxXcBbd2u,1593315600000,com.sec.android.app.shealth,1593315740926,76a917fd-31f1-4f2a-a596-e134f76c0ccf,3.96,,
44302,0,4,86,1593171033667,67.78,UTC+0900,,87,1593171060000,1.5299467,CHxXcBbd2u,1593171000000,com.sec.android.app.shealth,1593171063852,060bf74c-3e2c-42f1-a1d5-10d8c92d774e,2.75,,
57229,0,4,98,1593342360402,87.049965,UTC+0900,,114,1593342420000,1.5210729,CHxXcBbd2u,1593342360000,com.sec.android.app.shealth,1593342419617,721d0422-357d-420a-9ce8-3cd4a5dada73,3.4499974,,
53571,0,4,92,1593315740971,93.75,UTC+0900,,123,1593315720000,1.75,CHxXcBbd2u,1593315660000,com.sec.android.app.shealth,1593315740971,82cb2206-358a-4a8c-a1c1-3fc2f9ade96c,4.37,,
7092,0,4,10,1593057235414,7.23,UTC+0900,,10,1593057240000,1.0193802,CHxXcBbd2u,1593057180000,com.sec.android.app.shealth,1593057279902,a2a377a6-6033-41e8-a862-8fa0f71d6269,0.38,,
31593,0,4,57,1593171063884,42.570004,UTC+0900,,56,1593171120000,1.3474094,CHxXcBbd2u,1593171060000,com.sec.android.app.shealth,1593171111488,01e74f2d-7b9e-4f0d-8690-b8f33d76e8ed,1.9599996,,
57482,0,4,107,1593342420166,88.53996,UTC+0900,,114,1593342480000,1.5402861,CHxXcBbd2u,1593342420000,com.sec.android.app.shealth,1593342479570,2a7956a9-0fe1-4b32-9ffe-babf52f0a4a3,3.4999971,,
49032,0,4,72,1593315741011,80.78005,UTC+0900,,120,1593315780000,1.6474844,CHxXcBbd2u,1593315720000,com.sec.android.app.shealth,1593315831368,0a96af10-4d40-42d0-8d1b-789d866bbde0,3.609998,,
8451,0,4,14,1593171310660,10.33,UTC+0900,,14,1593171300000,1.2222222,CHxXcBbd2u,1593171240000,com.sec.android.app.shealth,1593171310660,28c0b04c-c596-402e-b81b-d15445425b21,0.52,,
26171,0,4,55,1593342480382,43.03999,UTC+0900,,55,1593342540000,1.6445669,CHxXcBbd2u,1593342480000,com.sec.android.app.shealth,1593342528905,99a9bd0b-4788-467b-b64f-61d512319189,1.7799994,,
52377,0,4,117,1593315831397,94.43001,UTC+0900,,117,1593315840000,1.8028808,CHxXcBbd2u,1593315780000,com.sec.android.app.shealth,1593315872861,51411c65-ef10-4fde-b104-e9c25da468b9,3.5599997,,
2027,0,4,6,1593171318326,5.52,UTC+0900,,6,1593171360000,2.7222223,CHxXcBbd2u,1593171300000,com.sec.android.app.shealth,1593171318326,8172296a-2744-44e6-ae96-ea9e08356fde,0.31,,
34507,0,4,66,1593342652273,52.72,UTC+0900,,66,1593342600000,1.5277778,CHxXcBbd2u,1593342540000,com.sec.android.app.shealth,1593342652273,530c1940-1f14-4b22-bd9a-2542fb89b248,2.42,,
55773,0,4,120,1593315872889,95.570045,UTC+0900,,120,1593315900000,1.7135246,CHxXcBbd2u,1593315840000,com.sec.android.app.shealth,1593315899999,ad6457e1-2310-4928-9eaf-416d74581c51,3.6199985,,
50527,0,4,96,1593057279919,75.31997,UTC+0900,,96,1593057300000,1.4906659,CHxXcBbd2u,1593057240000,com.sec.android.app.shealth,1593057299446,67f35704-34e3-4fe2-84d2-2915beae0655,3.7699988,,
11442,0,4,20,1593083537960,16.21,UTC+0900,,20,1593083520000,1.4166666,CHxXcBbd2u,1593083460000,com.sec.android.app.shealth,1593083537960,6b4943da-306c-4c76-a086-871ce34f2c1d,0.83,,
5845,2,4,11,1593171500178,12.87,UTC+0900,,13,1593171540000,2.201717,CHxXcBbd2u,1593171480000,com.sec.android.app.shealth,1593171503582,9b75c171-5881-485f-a28f-d80b70712f23,0.73999983,,
29681,0,4,61,1593383589476,47.72999,UTC+0900,,61,1593383640000,1.6080617,CHxXcBbd2u,1593383580000,com.sec.android.app.shealth,1593383633089,962cedeb-3e9a-4a0e-9dde-25ac3e74d169,2.0199995,,
60000,0,4,115,1593315900501,99.44005,UTC+0900,,127,1593315960000,1.6573341,CHxXcBbd2u,1593315900000,com.sec.android.app.shealth,1593316019601,bdb30ff8-bb2b-4e43-a39c-cff02951eeaa,3.8099983,,
60000,0,4,121,1593057300085,93.85,UTC+0900,,121,1593057360000,1.5641667,CHxXcBbd2u,1593057300000,com.sec.android.app.shealth,1593057373736,14fc3bdb-502b-4144-b261-534d6b8bbc35,4.58,,
7056,2,4,13,1593172391251,12.450002,UTC+0900,,15,1593172440000,1.7642605,CHxXcBbd2u,1593172380000,com.sec.android.app.shealth,1593172395891,73d9118c-5242-4b77-90cc-c91020f07263,0.56999993,,
18296,0,4,39,1593385321206,31.560001,UTC+0900,,39,1593385380000,1.7249022,CHxXcBbd2u,1593385320000,com.sec.android.app.shealth,1593385420560,ecefbce3-2551-454a-8ebf-dd7529d66526,1.3,,
48804,0,4,103,1593316019634,78.63,UTC+0900,,100,1593316020000,1.6111112,CHxXcBbd2u,1593315960000,com.sec.android.app.shealth,1593316019634,95d9acf9-4f1b-44b2-8ac8-c6be532af1db,3.06,,
46149,0,4,64,1593057373754,64.28998,UTC+0900,,99,1593057420000,1.3930684,CHxXcBbd2u,1593057360000,com.sec.android.app.shealth,1593057419646,73256bbb-1e44-48f9-887c-f1e166c8221b,4.759999,,
21971,0,4,37,1593173379714,27.939993,UTC+0900,,37,1593173400000,1.2716743,CHxXcBbd2u,1593173340000,com.sec.android.app.shealth,1593173398683,5ebda03f-7640-41a1-bcdb-57787bae400f,1.2899996,,
16045,0,4,33,1593385420580,25.660004,UTC+0900,,33,1593385440000,1.5991602,CHxXcBbd2u,1593385380000,com.sec.android.app.shealth,1593385434298,ac15748c-45d6-4e25-9332-5cc0653987e6,1.1099999,,
60000,0,4,128,1593316020067,101.21001,UTC+0900,,128,1593316080000,1.6868335,CHxXcBbd2u,1593316020000,com.sec.android.app.shealth,1593316151429,9dc1fa52-f7d3-4c88-bb3a-6d41a84470e8,3.8599997,,
27437,0,4,55,1593173400369,42.749992,UTC+0900,,55,1593173460000,1.5580977,CHxXcBbd2u,1593173400000,com.sec.android.app.shealth,1593173458504,85bd5ae5-85a2-49b8-93fc-64b067114421,1.9399998,,
37743,0,4,69,1593385482233,59.46,UTC+0900,,77,1593385500000,1.5753886,CHxXcBbd2u,1593385440000,com.sec.android.app.shealth,1593385522829,6e40544d-5773-47ad-ac47-f998c018e87c,2.59,,
60000,0,4,124,1593316151452,97.69,UTC+0900,,124,1593316140000,1.6281667,CHxXcBbd2u,1593316080000,com.sec.android.app.shealth,1593316151452,604e4632-c154-43e6-8da5-2609c5e9bb20,3.81,,
5248,0,4,9,1593241355797,6.79,UTC+0900,,9,1593241380000,1.2937812,CHxXcBbd2u,1593241320000,com.sec.android.app.shealth,1593241357258,1294f00f-6025-41b8-88d4-f63c9f6e4193,0.32,,
54892,0,4,108,1593385522865,91.49002,UTC+0900,,116,1593385560000,1.6667173,CHxXcBbd2u,1593385500000,com.sec.android.app.shealth,1593385614729,b55bfc9e-e68d-430c-9f00-00feea508e4c,3.4999995,,
53597,0,4,113,1593316151482,89.729996,UTC+0900,,113,1593316200000,1.67416,CHxXcBbd2u,1593316140000,com.sec.android.app.shealth,1593316201390,8e15f439-5974-466b-bcdb-8e73ac19e53d,3.4099998,,
24942,0,4,33,1593242881893,33.95,UTC+0900,,51,1593241560000,1.3611112,CHxXcBbd2u,1593241500000,com.sec.android.app.shealth,1593242881893,6994c95b-b1b8-4b76-855b-dbff65cddd80,2.79,,
54156,0,4,115,1593385614867,91.51001,UTC+0900,,115,1593385620000,1.689742,CHxXcBbd2u,1593385560000,com.sec.android.app.shealth,1593385619651,47cd916a-5cae-458f-9849-60a93e42a325,3.5799997,,
56341,0,4,111,1593316201489,95.51006,UTC+0900,,123,1593316260000,1.6951865,CHxXcBbd2u,1593316200000,com.sec.android.app.shealth,1593316284200,d837eaee-f977-4a97-b9e9-36ac35b46491,3.6999989,,
7222,1,4,14,1593242881902,13.04,UTC+0900,,15,1593241620000,1.8055556,CHxXcBbd2u,1593241560000,com.sec.android.app.shealth,1593242881902,94fac5ea-dbeb-40be-a8eb-26d1b86baf1e,0.82,,
60000,0,4,131,1593385620167,103.62,UTC+0900,,131,1593385680000,1.727,CHxXcBbd2u,1593385620000,com.sec.android.app.shealth,1593385711836,913e373a-bef1-4a13-ad48-9daba89fbd2f,3.9299998,,
18600,0,4,38,1593316284242,29.94,UTC+0900,,38,1593316320000,1.6096271,CHxXcBbd2u,1593316260000,com.sec.android.app.shealth,1593316387331,46803981-7469-4e95-b835-5ff4f060bfaf,1.1800001,,
9165,0,4,16,1593244515231,12.22,UTC+0900,,16,1593244260000,1.3333334,CHxXcBbd2u,1593244200000,com.sec.android.app.shealth,1593244515231,4898721a-fc60-4917-8303-6711c241c163,0.59,,
