com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.032035,com.sec.android.app.shealth,56,,32400000,2020. 07. 06. 13:29:00,2.708974,sZOKHxE5f1,,2020. 07. 06. 13:30:00,15940097-0000-0000-F100-940097400000,40.579937,2020. 07. 06. 13:30:44,2020. 07. 06. 13:30:44,
1.489644,com.sec.android.app.shealth,44,230002,32400000,2020. 07. 06. 13:29:00,2.080000,ITeeWLY/e8,,2020. 07. 06. 13:29:59,a8d1bd42-9913-56e0-42b2-3659577137d6,34.530000,2020. 07. 06. 13:29:44,2020. 07. 06. 13:30:16,
0.826331,com.sec.android.app.shealth,20,,32400000,2020. 07. 06. 13:32:00,0.969850,sZOKHxE5f1,,2020. 07. 06. 13:33:00,15940099-0000-0000-F100-940099200000,13.912056,2020. 07. 06. 13:32:46,2020. 07. 06. 13:32:46,
0.717596,com.sec.android.app.shealth,15,,32400000,2020. 07. 06. 13:33:00,0.839100,sZOKHxE5f1,,2020. 07. 06. 13:34:00,15940099-0000-0000-F100-940099800000,10.996718,2020. 07. 06. 13:35:57,2020. 07. 06. 13:35:57,
1.328635,com.sec.android.app.shealth,18,,32400000,2020. 07. 06. 13:34:00,0.739932,sZOKHxE5f1,,2020. 07. 06. 13:35:00,15940100-0000-0000-F100-940100400000,12.761940,2020. 07. 06. 13:35:57,2020. 07. 06. 13:35:57,
1.166667,com.sec.android.app.shealth,38,230002,32400000,2020. 07. 06. 13:32:00,1.860000,ITeeWLY/e8,,2020. 07. 06. 13:32:59,daaa227b-432a-f127-2e55-e494faa9a378,28.050000,2020. 07. 06. 13:34:41,2020. 07. 06. 13:34:41,
1.361111,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 06. 13:34:00,1.150000,ITeeWLY/e8,,2020. 07. 06. 13:34:59,3bde2926-55e9-22c4-d2ce-3333bac8ab5a,18.500000,2020. 07. 06. 13:34:41,2020. 07. 06. 13:34:41,
0.670707,com.sec.android.app.shealth,49,,32400000,2020. 07. 06. 13:52:00,2.857960,sZOKHxE5f1,,2020. 07. 06. 13:53:00,15940111-0000-0000-F100-940111200000,35.983860,2020. 07. 06. 13:54:06,2020. 07. 06. 13:54:06,
0.602625,com.sec.android.app.shealth,27,,32400000,2020. 07. 06. 13:53:00,1.631880,sZOKHxE5f1,,2020. 07. 06. 13:54:00,15940111-0000-0000-F100-940111800000,19.801964,2020. 07. 06. 13:54:06,2020. 07. 06. 13:54:06,
0.673564,com.sec.android.app.shealth,13,,32400000,2020. 07. 06. 13:54:00,0.702606,sZOKHxE5f1,,2020. 07. 06. 13:55:00,15940112-0000-0000-F100-940112400000,8.823180,2020. 07. 06. 13:54:16,2020. 07. 06. 13:54:16,
1.638889,com.sec.android.app.shealth,39,230002,32400000,2020. 07. 06. 13:52:00,1.920000,ITeeWLY/e8,,2020. 07. 06. 13:52:59,7cd67326-86d7-86b6-eaa4-2e1b67325469,31.680000,2020. 07. 06. 13:54:05,2020. 07. 06. 13:54:05,
1.333333,com.sec.android.app.shealth,42,230002,32400000,2020. 07. 06. 13:53:00,2.040000,ITeeWLY/e8,,2020. 07. 06. 13:53:59,b1486b61-8ddb-1e6a-d90e-606c19047f98,32.150000,2020. 07. 06. 13:54:05,2020. 07. 06. 13:54:05,
1.338930,com.sec.android.app.shealth,20,230002,32400000,2020. 07. 06. 13:54:00,0.960000,ITeeWLY/e8,,2020. 07. 06. 13:54:59,1c4f78a9-1de1-7a35-3846-49f8d277eba8,15.160000,2020. 07. 06. 13:54:05,2020. 07. 06. 13:55:00,
1.555556,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 06. 14:25:00,0.630000,ITeeWLY/e8,,2020. 07. 06. 14:25:59,0e380734-a193-ab93-6023-612ffe8cedcc,11.130000,2020. 07. 06. 14:26:47,2020. 07. 06. 14:26:47,
1.194444,com.sec.android.app.shealth,22,230002,32400000,2020. 07. 06. 14:27:00,1.150000,ITeeWLY/e8,,2020. 07. 06. 14:27:59,10214ef4-d9d1-c403-d3ac-bfb258ec3b91,16.290000,2020. 07. 06. 14:31:20,2020. 07. 06. 14:31:20,
1.694444,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 06. 14:30:00,0.890000,ITeeWLY/e8,,2020. 07. 06. 14:30:59,ae1179db-5f11-e14f-01ce-059d73023aa2,15.360000,2020. 07. 06. 14:31:20,2020. 07. 06. 14:31:20,
1.360126,com.sec.android.app.shealth,29,230002,32400000,2020. 07. 06. 14:31:00,1.400000,ITeeWLY/e8,,2020. 07. 06. 14:31:59,c335ae54-77ea-fe85-76ac-53b9b7b78da6,22.440000,2020. 07. 06. 14:31:20,2020. 07. 06. 14:31:20,
1.722222,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 06. 14:33:00,0.610000,ITeeWLY/e8,,2020. 07. 06. 14:33:59,5d998cf3-5311-e46f-0f12-a9eb2e70c0cb,11.410000,2020. 07. 06. 14:35:00,2020. 07. 06. 14:35:00,
0.944444,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 06. 14:34:00,0.540000,ITeeWLY/e8,,2020. 07. 06. 14:34:59,ee64fc2c-8e58-68ef-d9d2-27ea83173035,7.010000,2020. 07. 06. 14:35:00,2020. 07. 06. 14:35:00,
0.463140,com.sec.android.app.shealth,25,,32400000,2020. 07. 06. 14:35:00,1.754938,sZOKHxE5f1,,2020. 07. 06. 14:36:00,15940137-0000-0000-F100-940137000000,18.229269,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.768246,com.sec.android.app.shealth,66,,32400000,2020. 07. 06. 14:36:00,3.370840,sZOKHxE5f1,,2020. 07. 06. 14:37:00,15940137-0000-0000-F100-940137600000,45.221027,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.707946,com.sec.android.app.shealth,6,,32400000,2020. 07. 06. 14:37:00,0.277625,sZOKHxE5f1,,2020. 07. 06. 14:38:00,15940138-0000-0000-F100-940138200000,4.217122,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
1.017757,com.sec.android.app.shealth,24,,32400000,2020. 07. 06. 14:38:00,1.170398,sZOKHxE5f1,,2020. 07. 06. 14:39:00,15940138-0000-0000-F100-940138800000,17.763046,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.405105,com.sec.android.app.shealth,16,,32400000,2020. 07. 06. 14:39:00,1.147578,sZOKHxE5f1,,2020. 07. 06. 14:40:00,15940139-0000-0000-F100-940139400000,11.096077,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.829171,com.sec.android.app.shealth,25,,32400000,2020. 07. 06. 14:40:00,1.275492,sZOKHxE5f1,,2020. 07. 06. 14:41:00,15940140-0000-0000-F100-940140000000,17.902914,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.195723,com.sec.android.app.shealth,7,,32400000,2020. 07. 06. 14:42:00,0.803987,sZOKHxE5f1,,2020. 07. 06. 14:43:00,15940141-0000-0000-F100-940141200000,4.830057,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.180780,com.sec.android.app.shealth,10,,32400000,2020. 07. 06. 14:43:00,1.018564,sZOKHxE5f1,,2020. 07. 06. 14:44:00,15940141-0000-0000-F100-940141800000,5.781149,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.627454,com.sec.android.app.shealth,11,,32400000,2020. 07. 06. 14:44:00,0.624766,sZOKHxE5f1,,2020. 07. 06. 14:45:00,15940142-0000-0000-F100-940142400000,7.748605,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.938577,com.sec.android.app.shealth,16,,32400000,2020. 07. 06. 14:45:00,0.785306,sZOKHxE5f1,,2020. 07. 06. 14:46:00,15940143-0000-0000-F100-940143000000,11.636894,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
1.372822,com.sec.android.app.shealth,32,,32400000,2020. 07. 06. 14:46:00,1.429950,sZOKHxE5f1,,2020. 07. 06. 14:47:00,15940143-0000-0000-F100-940143600000,24.131636,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.829346,com.sec.android.app.shealth,59,,32400000,2020. 07. 06. 14:47:00,3.098007,sZOKHxE5f1,,2020. 07. 06. 14:48:00,15940144-0000-0000-F100-940144200000,42.427273,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.657269,com.sec.android.app.shealth,35,,32400000,2020. 07. 06. 14:48:00,1.920453,sZOKHxE5f1,,2020. 07. 06. 14:49:00,15940144-0000-0000-F100-940144800000,24.205133,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.575895,com.sec.android.app.shealth,20,,32400000,2020. 07. 06. 14:49:00,1.246172,sZOKHxE5f1,,2020. 07. 06. 14:50:00,15940145-0000-0000-F100-940145400000,14.667335,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.400099,com.sec.android.app.shealth,15,,32400000,2020. 07. 06. 14:50:00,1.099478,sZOKHxE5f1,,2020. 07. 06. 14:51:00,15940146-0000-0000-F100-940146000000,10.471339,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.764500,com.sec.android.app.shealth,24,,32400000,2020. 07. 06. 14:51:00,1.333008,sZOKHxE5f1,,2020. 07. 06. 14:52:00,15940146-0000-0000-F100-940146600000,18.149879,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
1.082634,com.sec.android.app.shealth,84,,32400000,2020. 07. 06. 14:52:00,4.226562,sZOKHxE5f1,,2020. 07. 06. 14:53:00,15940147-0000-0000-F100-940147200000,64.427307,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.378581,com.sec.android.app.shealth,10,,32400000,2020. 07. 06. 14:53:00,0.744522,sZOKHxE5f1,,2020. 07. 06. 14:54:00,15940147-0000-0000-F100-940147800000,7.142517,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.284699,com.sec.android.app.shealth,21,,32400000,2020. 07. 06. 14:59:00,1.679644,sZOKHxE5f1,,2020. 07. 06. 15:00:00,15940151-0000-0000-F100-940151400000,13.082181,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.650526,com.sec.android.app.shealth,23,,32400000,2020. 07. 06. 15:00:00,1.379455,sZOKHxE5f1,,2020. 07. 06. 15:01:00,15940152-0000-0000-F100-940152000000,17.253805,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.780244,com.sec.android.app.shealth,74,,32400000,2020. 07. 06. 15:01:00,3.459399,sZOKHxE5f1,,2020. 07. 06. 15:02:00,15940152-0000-0000-F100-940152600000,46.800571,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.829715,com.sec.android.app.shealth,71,,32400000,2020. 07. 06. 15:02:00,3.584906,sZOKHxE5f1,,2020. 07. 06. 15:03:00,15940153-0000-0000-F100-940153200000,49.065174,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.781989,com.sec.android.app.shealth,56,,32400000,2020. 07. 06. 15:03:00,2.818028,sZOKHxE5f1,,2020. 07. 06. 15:04:00,15940153-0000-0000-F100-940153800000,37.684525,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.801135,com.sec.android.app.shealth,81,,32400000,2020. 07. 06. 15:04:00,3.571930,sZOKHxE5f1,,2020. 07. 06. 15:05:00,15940154-0000-0000-F100-940154400000,48.431110,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.304989,com.sec.android.app.shealth,16,,32400000,2020. 07. 06. 15:05:00,1.375124,sZOKHxE5f1,,2020. 07. 06. 15:06:00,15940155-0000-0000-F100-940155000000,11.189321,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.818347,com.sec.android.app.shealth,11,,32400000,2020. 07. 06. 15:06:00,0.542451,sZOKHxE5f1,,2020. 07. 06. 15:07:00,15940155-0000-0000-F100-940155600000,7.748605,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.896640,com.sec.android.app.shealth,10,,32400000,2020. 07. 06. 15:09:00,0.509111,sZOKHxE5f1,,2020. 07. 06. 15:10:00,15940157-0000-0000-F100-940157400000,7.432646,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.848025,com.sec.android.app.shealth,43,,32400000,2020. 07. 06. 15:10:00,2.154196,sZOKHxE5f1,,2020. 07. 06. 15:11:00,15940158-0000-0000-F100-940158000000,29.799820,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.273809,com.sec.android.app.shealth,13,,32400000,2020. 07. 06. 15:11:00,1.068857,sZOKHxE5f1,,2020. 07. 06. 15:12:00,15940158-0000-0000-F100-940158600000,8.000364,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.393307,com.sec.android.app.shealth,9,,32400000,2020. 07. 06. 15:12:00,0.713924,sZOKHxE5f1,,2020. 07. 06. 15:13:00,15940159-0000-0000-F100-940159200000,6.845398,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
1.363526,com.sec.android.app.shealth,3,,32400000,2020. 07. 06. 15:13:00,0.083715,sZOKHxE5f1,,2020. 07. 06. 15:14:00,15940159-0000-0000-F100-940159800000,1.770379,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
1.038878,com.sec.android.app.shealth,30,,32400000,2020. 07. 06. 15:14:00,1.395103,sZOKHxE5f1,,2020. 07. 06. 15:15:00,15940160-0000-0000-F100-940160400000,21.297007,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.079632,com.sec.android.app.shealth,2,,32400000,2020. 07. 06. 15:15:00,0.541643,sZOKHxE5f1,,2020. 07. 06. 15:16:00,15940161-0000-0000-F100-940161000000,1.566505,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.358058,com.sec.android.app.shealth,12,,32400000,2020. 07. 06. 15:16:00,0.607198,sZOKHxE5f1,,2020. 07. 06. 15:17:00,15940161-0000-0000-F100-940161600000,5.594660,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
0.449050,com.sec.android.app.shealth,4,,32400000,2020. 07. 06. 15:17:00,0.266355,sZOKHxE5f1,,2020. 07. 06. 15:18:00,15940162-0000-0000-F100-940162200000,2.834628,2020. 07. 06. 15:18:31,2020. 07. 06. 15:18:31,
1.638889,com.sec.android.app.shealth,49,230002,32400000,2020. 07. 06. 14:35:00,2.310000,ITeeWLY/e8,,2020. 07. 06. 14:35:59,432bdb2c-5baf-8d52-e5bc-61cef674cbce,39.110000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.805556,com.sec.android.app.shealth,53,230002,32400000,2020. 07. 06. 14:36:00,2.520000,ITeeWLY/e8,,2020. 07. 06. 14:36:59,d1ae1af9-85ed-df07-bdd3-4144e9519a4e,43.350000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.333333,com.sec.android.app.shealth,28,230002,32400000,2020. 07. 06. 14:38:00,1.390000,ITeeWLY/e8,,2020. 07. 06. 14:38:59,2ba0f71c-905b-bb00-4ed3-28ce0bf23b75,21.420000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.472222,com.sec.android.app.shealth,35,230002,32400000,2020. 07. 06. 14:39:00,1.690000,ITeeWLY/e8,,2020. 07. 06. 14:39:59,89fe280b-9cf3-2b19-93a3-b6e3a8b33a4c,27.270000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.555556,com.sec.android.app.shealth,34,230002,32400000,2020. 07. 06. 14:40:00,1.640000,ITeeWLY/e8,,2020. 07. 06. 14:40:59,9087a9cf-2463-7e11-2d80-82ac3f695719,26.700000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.388889,com.sec.android.app.shealth,20,230002,32400000,2020. 07. 06. 14:41:00,1.120000,ITeeWLY/e8,,2020. 07. 06. 14:41:59,b9268a29-7132-05d0-55ec-630005882a0c,14.950000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.055556,com.sec.android.app.shealth,21,230002,32400000,2020. 07. 06. 14:42:00,0.950000,ITeeWLY/e8,,2020. 07. 06. 14:42:59,7dce6490-e0ce-0b70-40f8-6a150c42ac4a,15.710000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.500000,com.sec.android.app.shealth,21,230002,32400000,2020. 07. 06. 14:43:00,0.980000,ITeeWLY/e8,,2020. 07. 06. 14:43:59,f3826af5-e006-2004-6656-b1a792ceee14,16.650000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.500000,com.sec.android.app.shealth,8,230002,32400000,2020. 07. 06. 14:44:00,0.390000,ITeeWLY/e8,,2020. 07. 06. 14:44:59,2800f2a7-5e14-61f4-f89e-e97fdb384f88,6.310000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
0.916667,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 06. 14:45:00,0.810000,ITeeWLY/e8,,2020. 07. 06. 14:45:59,8f14f16e-9220-7094-82f3-432a04dd48ad,9.710000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.277778,com.sec.android.app.shealth,29,230002,32400000,2020. 07. 06. 14:46:00,1.330000,ITeeWLY/e8,,2020. 07. 06. 14:46:59,3f9567e7-1eae-5c49-0254-1aa8d5581198,21.630000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.472222,com.sec.android.app.shealth,60,230002,32400000,2020. 07. 06. 14:47:00,2.910000,ITeeWLY/e8,,2020. 07. 06. 14:47:59,71de40c6-188a-533d-2ea6-de5651e6cecb,46.710000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.444444,com.sec.android.app.shealth,42,230002,32400000,2020. 07. 06. 14:48:00,2.030000,ITeeWLY/e8,,2020. 07. 06. 14:48:59,8e8b1f1f-9fb6-fad5-2bc9-fc56c668bb27,32.080000,2020. 07. 06. 14:49:39,2020. 07. 06. 14:49:39,
1.000000,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 06. 14:49:00,0.660000,ITeeWLY/e8,,2020. 07. 06. 14:49:59,fe24b32d-6299-3d12-4f32-33a730d192ad,9.210000,2020. 07. 06. 14:54:55,2020. 07. 06. 14:54:55,
1.222222,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 06. 14:50:00,0.830000,ITeeWLY/e8,,2020. 07. 06. 14:50:59,4a401b6c-6296-8f98-aed9-0b7afd1d7e9e,13.460000,2020. 07. 06. 14:54:55,2020. 07. 06. 14:54:55,
1.416667,com.sec.android.app.shealth,50,230002,32400000,2020. 07. 06. 14:51:00,2.350000,ITeeWLY/e8,,2020. 07. 06. 14:51:59,a7147517-3ca5-41ce-cd86-5f8421b91994,38.440000,2020. 07. 06. 14:54:55,2020. 07. 06. 14:54:55,
1.638889,com.sec.android.app.shealth,115,230002,32400000,2020. 07. 06. 14:52:00,5.340000,ITeeWLY/e8,,2020. 07. 06. 14:52:59,5b5032ff-c27e-fe66-d208-fd65b690a778,84.260000,2020. 07. 06. 14:54:55,2020. 07. 06. 14:54:55,
1.444444,com.sec.android.app.shealth,31,230002,32400000,2020. 07. 06. 14:53:00,1.460000,ITeeWLY/e8,,2020. 07. 06. 14:53:59,db67b2a6-d9ce-21c7-859a-fa7baa8d0977,24.440000,2020. 07. 06. 14:54:55,2020. 07. 06. 14:54:55,
1.000000,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 06. 14:59:00,0.800000,ITeeWLY/e8,,2020. 07. 06. 14:59:59,0ba7ff9b-c258-15a9-8a00-d4f88ee9f042,9.240000,2020. 07. 06. 15:03:46,2020. 07. 06. 15:03:46,
1.083333,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 06. 15:00:00,0.860000,ITeeWLY/e8,,2020. 07. 06. 15:00:59,b1da9b9d-f8c8-54f0-ec86-9b661903230c,12.410000,2020. 07. 06. 15:03:46,2020. 07. 06. 15:03:46,
1.222222,com.sec.android.app.shealth,89,230002,32400000,2020. 07. 06. 15:01:00,4.430000,ITeeWLY/e8,,2020. 07. 06. 15:01:59,21c7b96b-99fc-b6e7-a8c7-eb1c8233451f,66.770000,2020. 07. 06. 15:03:46,2020. 07. 06. 15:03:46,
0.972222,com.sec.android.app.shealth,57,230002,32400000,2020. 07. 06. 15:02:00,3.190000,ITeeWLY/e8,,2020. 07. 06. 15:02:59,0fb8b0a1-6300-42ea-f002-5745f8ce72a6,38.260000,2020. 07. 06. 15:03:46,2020. 07. 06. 15:03:46,
1.111111,com.sec.android.app.shealth,56,230002,32400000,2020. 07. 06. 15:04:00,2.720000,ITeeWLY/e8,,2020. 07. 06. 15:04:59,94a1843a-e285-9b2a-a258-3a06d222025a,41.000000,2020. 07. 06. 15:15:00,2020. 07. 06. 15:15:00,
1.305556,com.sec.android.app.shealth,20,230002,32400000,2020. 07. 06. 15:05:00,0.930000,ITeeWLY/e8,,2020. 07. 06. 15:05:59,648e9949-abd3-8889-c911-4a88eedd5a35,15.150000,2020. 07. 06. 15:15:00,2020. 07. 06. 15:15:00,
1.194444,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 06. 15:06:00,0.530000,ITeeWLY/e8,,2020. 07. 06. 15:06:59,f2e6d18f-6a7c-801e-ed90-1530eab9fd7d,8.250000,2020. 07. 06. 15:15:00,2020. 07. 06. 15:15:00,
1.055556,com.sec.android.app.shealth,60,230002,32400000,2020. 07. 06. 15:10:00,3.110000,ITeeWLY/e8,,2020. 07. 06. 15:10:59,0008afa2-f713-1b3a-68c7-ab257eb99127,42.920000,2020. 07. 06. 15:15:00,2020. 07. 06. 15:15:00,
1.527778,com.sec.android.app.shealth,25,230002,32400000,2020. 07. 06. 15:11:00,1.220000,ITeeWLY/e8,,2020. 07. 06. 15:11:59,2c4b8126-f156-107b-de8f-019e0a78635e,19.820000,2020. 07. 06. 15:15:00,2020. 07. 06. 15:15:00,
1.638889,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 06. 15:14:00,0.450000,ITeeWLY/e8,,2020. 07. 06. 15:14:59,ffe929ba-f357-1d3a-dec4-2995f9f6d30c,8.110000,2020. 07. 06. 15:15:00,2020. 07. 06. 15:15:00,
0.954143,com.sec.android.app.shealth,35,,32400000,2020. 07. 06. 15:23:00,1.851122,sZOKHxE5f1,,2020. 07. 06. 15:24:00,15940165-0000-0000-F100-940165800000,27.401611,2020. 07. 06. 15:57:13,2020. 07. 06. 15:57:13,
0.238891,com.sec.android.app.shealth,2,,32400000,2020. 07. 06. 15:24:00,0.176778,sZOKHxE5f1,,2020. 07. 06. 15:25:00,15940166-0000-0000-F100-940166400000,1.280347,2020. 07. 06. 15:57:13,2020. 07. 06. 15:57:13,
0.891465,com.sec.android.app.shealth,27,,32400000,2020. 07. 06. 15:39:00,1.268327,sZOKHxE5f1,,2020. 07. 06. 15:40:00,15940175-0000-0000-F100-940175400000,18.630219,2020. 07. 06. 15:57:13,2020. 07. 06. 15:57:13,
0.375093,com.sec.android.app.shealth,9,,32400000,2020. 07. 06. 15:42:00,0.700610,sZOKHxE5f1,,2020. 07. 06. 15:43:00,15940177-0000-0000-F100-940177200000,6.508455,2020. 07. 06. 15:57:13,2020. 07. 06. 15:57:13,
1.694444,com.sec.android.app.shealth,51,230002,32400000,2020. 07. 06. 15:23:00,2.480000,ITeeWLY/e8,,2020. 07. 06. 15:23:59,77503663-72ee-6638-16ec-bbde47a8dd8d,40.150000,2020. 07. 06. 15:27:37,2020. 07. 06. 15:27:37,
1.388889,com.sec.android.app.shealth,7,230002,32400000,2020. 07. 06. 15:24:00,0.330000,ITeeWLY/e8,,2020. 07. 06. 15:24:59,18893fe3-9a13-61c7-0a3f-6f04a7e3cb63,5.390000,2020. 07. 06. 15:27:37,2020. 07. 06. 15:27:37,
1.444444,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 06. 16:46:00,0.690000,ITeeWLY/e8,,2020. 07. 06. 16:46:59,3bef41db-eb3d-d81c-05f4-a4479f16b2f2,10.800000,2020. 07. 06. 16:47:02,2020. 07. 06. 16:47:02,
1.786490,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 06. 16:47:00,1.080000,ITeeWLY/e8,,2020. 07. 06. 16:47:59,2aac2895-98c1-b434-5081-1d1350fcc49b,15.220000,2020. 07. 06. 16:47:02,2020. 07. 06. 16:48:39,
1.472222,com.sec.android.app.shealth,49,230002,32400000,2020. 07. 06. 16:48:00,2.500000,ITeeWLY/e8,,2020. 07. 06. 16:48:59,9b6fe529-1069-b6bd-b8b9-5242f2c24384,37.780000,2020. 07. 06. 16:48:39,2020. 07. 06. 16:48:39,
1.305556,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 06. 16:56:00,0.540000,ITeeWLY/e8,,2020. 07. 06. 16:56:59,5399a910-56a8-698b-25a6-ae099b5eb747,7.420000,2020. 07. 06. 16:56:33,2020. 07. 06. 16:56:33,
0.971785,com.sec.android.app.shealth,56,,32400000,2020. 07. 06. 17:32:00,2.340455,sZOKHxE5f1,,2020. 07. 06. 17:33:00,15940243-0000-0000-F100-940243200000,34.080807,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
0.360643,com.sec.android.app.shealth,14,,32400000,2020. 07. 06. 17:33:00,0.893002,sZOKHxE5f1,,2020. 07. 06. 17:34:00,15940243-0000-0000-F100-940243800000,8.196177,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
1.178608,com.sec.android.app.shealth,33,,32400000,2020. 07. 06. 17:41:00,1.515271,sZOKHxE5f1,,2020. 07. 06. 17:42:00,15940248-0000-0000-F100-940248600000,24.308800,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
1.223136,com.sec.android.app.shealth,32,,32400000,2020. 07. 06. 17:42:00,1.398208,sZOKHxE5f1,,2020. 07. 06. 17:43:00,15940249-0000-0000-F100-940249200000,22.341345,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
0.450820,com.sec.android.app.shealth,15,,32400000,2020. 07. 06. 18:07:00,1.067246,sZOKHxE5f1,,2020. 07. 06. 18:08:00,15940264-0000-0000-F100-940264200000,10.904604,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
0.889836,com.sec.android.app.shealth,71,,32400000,2020. 07. 06. 18:08:00,3.800780,sZOKHxE5f1,,2020. 07. 06. 18:09:00,15940264-0000-0000-F100-940264800000,53.620480,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
1.087855,com.sec.android.app.shealth,84,,32400000,2020. 07. 06. 18:09:00,4.311667,sZOKHxE5f1,,2020. 07. 06. 18:10:00,15940265-0000-0000-F100-940265400000,65.571877,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
1.594860,com.sec.android.app.shealth,91,,32400000,2020. 07. 06. 18:10:00,5.526080,sZOKHxE5f1,,2020. 07. 06. 18:11:00,15940266-0000-0000-F100-940266000000,95.462929,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
1.460878,com.sec.android.app.shealth,97,,32400000,2020. 07. 06. 18:11:00,5.274069,sZOKHxE5f1,,2020. 07. 06. 18:12:00,15940266-0000-0000-F100-940266600000,88.655411,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
1.134049,com.sec.android.app.shealth,81,,32400000,2020. 07. 06. 18:12:00,4.209308,sZOKHxE5f1,,2020. 07. 06. 18:13:00,15940267-0000-0000-F100-940267200000,65.623215,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
1.328806,com.sec.android.app.shealth,86,,32400000,2020. 07. 06. 18:13:00,4.768878,sZOKHxE5f1,,2020. 07. 06. 18:14:00,15940267-0000-0000-F100-940267800000,77.821091,2020. 07. 06. 18:41:34,2020. 07. 06. 18:41:34,
